account_id,customer_id,Account_type,currency_code,current_balance,available_balance,hold_amount,minimum_balance,Interest_rate,routing_number,Opened_date
496159,9100130,Checking,USD,128650.26,128276.03,374.23,0,0.0161,906485719,2020-04-10
366104,7043474,Savings,USD,482404.07,440419.88,41984.19,100,0.0236,970290341,2022-08-26
145644,9507322,Checking,USD,360921.91,351384.83,9537.08,0,0.0135,879008719,2021-12-04
599053,4476232,Checking,USD,230096.07,223756.52,6339.55,0,0.0195,144396246,2020-03-25
192799,9915935,Savings,USD,572300.5,529821.43,42479.07,100,0.02,451274292,2022-01-11
250207,4456062,Checking,USD,691407.31,655277.37,36129.94,0,0.0161,477173523,2021-04-07
939587,2229848,Checking,USD,726440.13,661136.0,65304.13,0,0.011,126442314,2022-01-20
854042,8327990,Savings,USD,738591.66,675300.79,63290.87,100,0.0295,560884209,2022-01-18
230990,6641889,Checking,USD,886358.53,868596.74,17761.79,0,0.0183,268895292,2022-03-28
941337,8847154,Checking,USD,475740.28,441978.39,33761.89,0,0.0169,420119658,2021-01-05
756003,4006460,Savings,USD,342991.13,341620.23,1370.9,100,0.0234,117211664,2021-11-25
510277,2646144,Checking,USD,663984.13,622487.69,41496.44,0,0.0174,995531215,2024-06-02
711743,8248968,Checking,USD,655802.65,644226.2,11576.45,0,0.0129,476960461,2022-11-26
587086,1337404,Checking,USD,187561.11,176787.8,10773.31,0,0.0131,733958623,2020-09-25
317378,8756448,Checking,USD,375848.71,340722.38,35126.33,0,0.014,968217562,2021-11-19
549230,2191492,Savings,USD,594672.4,553382.91,41289.49,100,0.0465,497674042,2021-05-07
402017,8351842,Savings,USD,317965.79,289408.87,28556.92,100,0.0292,301420381,2024-09-12
382531,2536116,Savings,USD,394910.26,378422.1,16488.16,100,0.0406,836285713,2022-07-04
120631,6980715,Savings,USD,943755.14,909396.97,34358.17,100,0.0417,758711258,2021-01-10
527627,3450947,Checking,USD,829480.2,814847.22,14632.98,0,0.0115,615635135,2020-09-13
637376,6643235,Checking,USD,760550.06,720255.47,40294.59,0,0.0139,601000431,2024-02-02
375572,3340698,Savings,USD,745775.37,726294.94,19480.43,100,0.023,559942393,2022-12-03
636997,7047357,Checking,USD,577582.46,534715.09,42867.37,0,0.0145,296139290,2022-07-07
388861,5734485,Savings,USD,564911.65,562499.5,2412.15,100,0.0422,380215929,2024-11-02
664084,5166548,Savings,USD,2074.0,1928.51,145.49,100,0.043,177451674,2023-11-21
225863,1431360,Savings,USD,39203.44,37464.65,1738.79,100,0.0294,524055683,2022-11-01
972735,4748739,Savings,USD,589908.85,551750.26,38158.59,100,0.046,539163297,2023-08-19
317305,6055783,Checking,USD,704952.43,672864.54,32087.89,0,0.0164,733106046,2022-04-15
790758,7147341,Savings,USD,985025.63,926734.7,58290.93,100,0.0368,375814090,2024-02-01
740970,3792665,Savings,USD,135074.48,123379.95,11694.53,100,0.0497,503049096,2024-09-23
321305,5266286,Checking,USD,363054.44,330814.67,32239.77,0,0.0141,978745233,2022-02-12
144144,8812192,Checking,USD,880314.46,818723.14,61591.32,0,0.0106,242741653,2021-04-02
469462,3314675,Savings,USD,734291.26,685821.76,48469.5,100,0.0224,772343156,2024-11-08
586342,5101146,Checking,USD,66612.02,64606.11,2005.91,0,0.0108,272231087,2019-11-23
663356,8734936,Checking,USD,902311.63,831943.32,70368.31,0,0.0115,954067465,2020-03-06
468077,2622036,Savings,USD,211110.0,206462.46,4647.54,100,0.0201,612124033,2023-03-12
937304,1129115,Savings,USD,158624.23,156930.81,1693.42,100,0.0375,569081336,2023-12-16
126913,9190074,Savings,USD,368165.93,365553.46,2612.47,100,0.0343,175733780,2020-12-21
324845,7624805,Savings,USD,457541.98,443798.12,13743.86,100,0.0479,907183149,2020-06-17
190375,9010350,Checking,USD,136363.65,131086.74,5276.91,0,0.0192,559425580,2022-10-23
428359,4072998,Savings,USD,905576.08,830222.94,75353.14,100,0.0311,856711220,2021-06-15
851404,7195497,Savings,USD,990598.04,906245.39,84352.65,100,0.0215,517946532,2020-08-31
371693,5855738,Savings,USD,62251.75,60589.82,1661.93,100,0.0329,327536894,2022-09-08
816140,6335227,Savings,USD,998542.38,968557.9,29984.48,100,0.0299,595628914,2024-10-07
178514,2209383,Savings,USD,44291.35,40905.76,3385.59,100,0.0469,437511959,2020-06-20
217910,5056973,Savings,USD,551935.66,521289.81,30645.85,100,0.026,360786287,2023-07-15
775850,2549610,Checking,USD,20366.2,19601.54,764.66,0,0.019,872853815,2024-11-13
799050,6048425,Checking,USD,105490.58,95915.66,9574.92,0,0.0161,700526223,2021-12-12
480469,8758685,Checking,USD,510686.4,484414.84,26271.56,0,0.0143,152797173,2024-03-14
420733,8697985,Savings,USD,205797.3,201728.29,4069.01,100,0.028,345047722,2022-09-13
653002,2935431,Checking,USD,899088.88,878884.85,20204.03,0,0.0132,508600163,2020-02-29
546344,8017114,Savings,USD,341423.55,336730.61,4692.94,100,0.0291,214301705,2020-01-23
279843,3890578,Checking,USD,121771.67,113565.0,8206.67,0,0.0162,751243423,2021-01-17
589881,7184379,Savings,USD,895279.14,840038.82,55240.32,100,0.0212,589110807,2023-04-03
475581,6816305,Checking,USD,8935.8,8054.67,881.13,0,0.0125,430726078,2024-06-11
539444,4857782,Checking,USD,446667.52,419173.53,27493.99,0,0.0189,465685046,2020-08-13
817497,7903533,Checking,USD,642103.72,594842.47,47261.25,0,0.0175,484475173,2021-06-25
321132,1869844,Checking,USD,478687.66,439010.83,39676.83,0,0.0175,148967163,2020-02-28
728292,7241265,Savings,USD,111438.29,103070.72,8367.57,100,0.0278,557918381,2023-01-24
377778,8660429,Checking,USD,263332.9,260160.02,3172.88,0,0.0145,626011763,2022-09-24
349249,8525908,Checking,USD,707761.44,669106.39,38655.05,0,0.0176,205435701,2021-08-23
111938,6028293,Savings,USD,752124.2,722322.2,29802.0,100,0.0432,302047141,2023-08-26
110766,3019668,Savings,USD,53097.82,48880.59,4217.23,100,0.0394,657139444,2020-09-27
763111,3686912,Savings,USD,337241.69,308487.13,28754.56,100,0.0244,110361430,2020-08-03
463858,9542021,Savings,USD,636321.48,583686.64,52634.84,100,0.0473,848570131,2021-08-28
370555,1742214,Checking,USD,336465.42,334865.32,1600.1,0,0.0164,147123276,2022-09-12
235894,5250320,Checking,USD,997208.17,995330.98,1877.19,0,0.0187,523427418,2023-01-28
818018,8341730,Savings,USD,464176.37,421779.55,42396.82,100,0.0484,859035150,2021-05-21
673840,4178977,Checking,USD,83356.42,76578.11,6778.31,0,0.013,114482299,2020-12-30
125396,3618165,Savings,USD,452908.08,436338.29,16569.79,100,0.0498,615481675,2022-10-08
398703,5342126,Checking,USD,689836.68,676858.3,12978.38,0,0.0163,187148566,2023-08-03
358889,7694754,Checking,USD,412794.25,402973.46,9820.79,0,0.017,249927409,2024-10-26
103644,4192921,Savings,USD,158460.69,143567.32,14893.37,100,0.0404,910999259,2021-07-02
561287,1569234,Savings,USD,333692.97,322415.14,11277.83,100,0.0282,315452698,2023-06-21
739234,3333047,Checking,USD,256178.34,244196.34,11982.0,0,0.0126,227717021,2024-06-26
137381,1590434,Savings,USD,952849.96,923722.38,29127.58,100,0.0414,573608522,2022-05-09
429475,6926572,Checking,USD,509910.6,500612.99,9297.61,0,0.0179,976487637,2024-04-12
201811,7502933,Savings,USD,169657.47,163892.71,5764.76,100,0.0341,649738110,2021-04-07
919895,2383637,Checking,USD,774034.43,701384.26,72650.17,0,0.0143,462105172,2021-03-10
494443,6223243,Checking,USD,722576.8,696370.4,26206.4,0,0.0183,161782264,2021-11-13
362010,6157171,Savings,USD,408731.66,408284.83,446.83,100,0.0279,603152983,2020-05-10
795736,5405841,Savings,USD,329564.59,309636.35,19928.24,100,0.0382,685750755,2023-01-04
332796,2081448,Savings,USD,554530.38,521145.04,33385.34,100,0.0214,363753930,2023-09-04
255653,4008052,Checking,USD,733380.03,719440.84,13939.19,0,0.0113,512783637,2020-01-11
737099,5990230,Savings,USD,131240.5,127307.67,3932.83,100,0.0351,101079848,2024-11-02
483812,8271981,Checking,USD,624311.42,574412.72,49898.7,0,0.0178,625019273,2024-07-27
794675,3713589,Savings,USD,729229.4,718972.53,10256.87,100,0.0394,296423710,2023-07-18
482419,5026736,Checking,USD,400529.14,383601.72,16927.42,0,0.0105,380362594,2022-09-05
462868,7811702,Savings,USD,814097.37,813567.29,530.08,100,0.0225,675769021,2022-01-21
587156,6355408,Savings,USD,474337.2,473342.76,994.44,100,0.0327,480837180,2020-05-29
953513,5635905,Savings,USD,789383.21,740600.46,48782.75,100,0.0325,615865777,2022-02-25
528522,3675526,Checking,USD,282302.92,282162.93,139.99,0,0.0116,656760532,2023-05-03
844064,9481945,Checking,USD,834512.41,752351.78,82160.63,0,0.0173,410092262,2021-05-19
449033,6399563,Savings,USD,236401.81,213610.21,22791.6,100,0.0225,793825645,2021-04-03
487183,3090346,Savings,USD,657061.25,604932.45,52128.8,100,0.0257,483666496,2021-07-31
634871,8096052,Checking,USD,596493.84,583775.97,12717.87,0,0.0136,336803019,2024-03-07
459294,3629907,Checking,USD,183543.68,170610.4,12933.28,0,0.017,696000013,2021-06-13
474212,5026081,Savings,USD,701867.23,674678.51,27188.72,100,0.022,719697700,2020-01-12
141919,9440310,Checking,USD,810594.92,792945.59,17649.33,0,0.0194,632494584,2021-11-20
722182,9270649,Checking,USD,916103.8,897962.88,18140.92,0,0.0159,656767735,2022-06-29
341147,2891674,Checking,USD,806343.04,741130.8,65212.24,0,0.0111,743129844,2024-10-12
705287,2748929,Savings,USD,49845.96,48502.32,1343.64,100,0.0379,395972582,2022-01-29
119296,8101860,Savings,USD,502082.51,488562.61,13519.9,100,0.0474,250629001,2020-10-26
805558,2101977,Savings,USD,297222.43,283414.89,13807.54,100,0.0325,911078518,2023-02-14
283165,1722381,Checking,USD,948046.56,941669.75,6376.81,0,0.0114,452084554,2022-09-08
683492,8119527,Checking,USD,194991.4,179375.14,15616.26,0,0.0135,893230880,2022-02-17
863382,9952087,Savings,USD,678105.09,644032.49,34072.6,100,0.0383,756702867,2019-11-29
302094,3968617,Savings,USD,951987.77,943382.79,8604.98,100,0.0309,307883808,2020-01-20
498208,6799718,Savings,USD,752803.97,696596.46,56207.51,100,0.0393,770821641,2020-07-13
758603,2708181,Savings,USD,310311.61,302565.93,7745.68,100,0.0252,490661643,2020-03-20
661459,4805919,Savings,USD,758758.86,756834.98,1923.88,100,0.0291,608924086,2020-01-20
449715,6345088,Savings,USD,732699.22,697082.83,35616.39,100,0.0395,536281093,2022-11-10
157090,7787824,Savings,USD,412287.7,382389.39,29898.31,100,0.0476,646269687,2022-02-12
969652,9693313,Savings,USD,313469.35,307392.1,6077.25,100,0.0332,288832733,2024-05-06
364464,5118329,Checking,USD,255755.96,241308.4,14447.56,0,0.0142,326890732,2023-05-01
354964,4625117,Checking,USD,960812.86,893055.34,67757.52,0,0.0188,860371754,2022-01-14
633710,8050542,Savings,USD,736884.46,675822.83,61061.63,100,0.0278,850132619,2022-04-28
134234,9795184,Savings,USD,366327.32,355891.94,10435.38,100,0.0466,651327420,2022-02-12
398091,6574933,Checking,USD,526929.18,506563.5,20365.68,0,0.0178,267573211,2021-07-22
623065,4328808,Savings,USD,661908.52,640682.18,21226.34,100,0.0321,836597265,2024-03-31
924464,3248873,Savings,USD,263494.81,249005.12,14489.69,100,0.0251,670574301,2023-06-28
658319,8271981,Savings,USD,840476.91,810947.51,29529.4,100,0.0381,306212207,2024-09-23
656067,7997437,Savings,USD,535415.79,497759.87,37655.92,100,0.0214,639079075,2024-07-23
247081,4668272,Savings,USD,201039.71,183660.65,17379.06,100,0.0319,141121122,2020-02-04
525261,9234018,Savings,USD,705438.89,638031.75,67407.14,100,0.033,277193628,2024-06-08
155689,7299699,Savings,USD,264795.71,240545.1,24250.61,100,0.021,329580211,2022-02-25
338722,6172869,Checking,USD,79134.08,75815.1,3318.98,0,0.0161,650836141,2024-05-25
136346,6978202,Savings,USD,2369.27,2238.97,130.3,100,0.0356,872012825,2023-02-09
825456,5731996,Checking,USD,280098.52,256855.76,23242.76,0,0.0134,858457118,2020-08-23
796879,7271085,Checking,USD,541902.65,533637.07,8265.58,0,0.0179,590310301,2024-01-28
388710,2468218,Savings,USD,764075.15,729424.01,34651.14,100,0.0294,897967153,2022-04-17
468164,9467258,Checking,USD,831355.99,749852.66,81503.33,0,0.014,698518066,2022-06-08
489219,6622207,Savings,USD,450377.6,444331.3,6046.3,100,0.0441,964179433,2020-01-28
618979,7060439,Savings,USD,285886.94,269405.2,16481.74,100,0.0224,930768375,2020-04-08
299164,7062488,Savings,USD,356258.33,330551.84,25706.49,100,0.0213,546848751,2023-11-07
659750,1646977,Savings,USD,693912.26,679036.1,14876.16,100,0.0376,452448523,2023-06-16
657450,1372689,Savings,USD,990346.53,923912.52,66434.01,100,0.0319,311724033,2022-11-25
659726,6859141,Checking,USD,447940.65,404613.42,43327.23,0,0.0131,377963245,2024-05-04
851053,2909264,Savings,USD,866198.02,859109.79,7088.23,100,0.04,737554873,2020-03-11
696715,8009470,Savings,USD,747471.99,714042.78,33429.21,100,0.0205,559230010,2022-05-02
284597,3162529,Savings,USD,35710.04,32824.74,2885.3,100,0.0406,413534555,2024-07-15
702371,2057447,Checking,USD,716375.69,659498.27,56877.42,0,0.0183,198056010,2022-05-14
245173,9459866,Checking,USD,647988.86,616618.16,31370.7,0,0.0108,120350696,2021-11-09
250538,9716560,Savings,USD,472675.51,451284.65,21390.86,100,0.0463,184517644,2021-03-25
324000,2897838,Checking,USD,403491.02,377705.6,25785.42,0,0.0146,302521582,2021-08-20
976203,6814695,Checking,USD,202596.8,190452.46,12144.34,0,0.0171,698186294,2022-05-30
417071,8269733,Checking,USD,607570.05,557631.11,49938.94,0,0.0108,783068736,2022-08-21
107300,8339797,Savings,USD,129339.88,124384.74,4955.14,100,0.0239,411784717,2023-03-23
298124,7359787,Savings,USD,218275.06,217971.64,303.42,100,0.0356,328123498,2023-11-07
737008,8034442,Savings,USD,287532.72,279198.46,8334.26,100,0.0332,609271313,2024-09-15
530735,6344540,Savings,USD,919554.52,869351.54,50202.98,100,0.0344,699994052,2023-04-29
312108,8713002,Savings,USD,73090.82,70608.11,2482.71,100,0.0211,659172098,2022-02-15
812700,5674107,Checking,USD,970359.08,889227.27,81131.81,0,0.0131,844834081,2022-12-05
855853,2157166,Savings,USD,924339.58,876885.0,47454.58,100,0.0441,494223222,2023-12-15
747932,1265461,Savings,USD,407429.29,392389.25,15040.04,100,0.0392,398384049,2023-06-19
520845,5119787,Savings,USD,240936.12,239231.05,1705.07,100,0.0293,578073708,2020-04-06
386670,7215064,Checking,USD,289070.54,265506.21,23564.33,0,0.0107,990912798,2024-02-03
782798,5032060,Savings,USD,295200.63,289095.88,6104.75,100,0.0399,345761620,2022-05-26
137990,1581962,Checking,USD,443563.34,435882.68,7680.66,0,0.0167,349920655,2023-08-26
563506,9879270,Savings,USD,449777.91,432329.04,17448.87,100,0.0413,691060901,2022-09-11
936565,5355274,Savings,USD,767974.59,694546.11,73428.48,100,0.036,944944378,2022-09-12
940793,2878970,Savings,USD,409515.4,405132.48,4382.92,100,0.0327,303899197,2024-03-21
725159,3290646,Savings,USD,824156.21,821675.65,2480.56,100,0.0425,728892648,2024-01-03
393271,8594351,Savings,USD,392899.91,359744.15,33155.76,100,0.0213,693392378,2023-08-05
414246,9390143,Checking,USD,693606.19,635977.82,57628.37,0,0.0117,107374978,2019-12-30
103555,9496015,Savings,USD,599549.81,594315.67,5234.14,100,0.0376,810938159,2022-12-23
535003,5578323,Savings,USD,145885.3,141326.63,4558.67,100,0.0384,720151593,2023-03-16
923337,7100103,Checking,USD,260518.18,256381.12,4137.06,0,0.0187,965643601,2020-04-13
394005,4119712,Checking,USD,68418.04,63482.4,4935.64,0,0.0157,643210629,2024-02-12
312896,5330607,Savings,USD,403890.21,363849.94,40040.27,100,0.0331,669307265,2022-10-15
499513,9414204,Savings,USD,90673.62,83406.41,7267.21,100,0.0287,623738518,2023-04-24
479251,9454950,Checking,USD,90256.38,84470.01,5786.37,0,0.0195,324741406,2024-07-07
675322,4904235,Savings,USD,2310.11,2227.31,82.8,100,0.0493,388257447,2023-08-29
496128,3241201,Savings,USD,865588.64,857172.73,8415.91,100,0.0294,499968167,2023-09-16
218373,4058597,Checking,USD,12144.33,11106.11,1038.22,0,0.0139,908389659,2022-07-31
854831,7335701,Savings,USD,342270.66,312768.55,29502.11,100,0.0324,587775866,2024-09-05
442765,6231341,Savings,USD,100256.44,93439.52,6816.92,100,0.0256,308533694,2020-08-20
962913,7570357,Checking,USD,486124.88,470827.43,15297.45,0,0.0193,720875018,2021-02-16
933290,6106728,Checking,USD,746896.05,681572.65,65323.4,0,0.0177,812228847,2021-02-26
178517,3376356,Savings,USD,756301.6,700765.2,55536.4,100,0.0493,411165565,2021-08-24
835223,6223243,Checking,USD,156979.14,145957.74,11021.4,0,0.0116,345481058,2023-11-24
199733,8239200,Savings,USD,274295.92,252444.44,21851.48,100,0.0239,954471597,2021-07-02
834866,8268837,Checking,USD,776142.02,754357.74,21784.28,0,0.0135,561553506,2020-08-14
553319,8572888,Checking,USD,31915.62,29492.89,2422.73,0,0.0176,710969436,2022-10-27
511298,9205669,Checking,USD,919504.59,860524.54,58980.05,0,0.0197,284611582,2023-11-10
793065,3697133,Savings,USD,308259.35,292601.5,15657.85,100,0.0336,234868969,2022-03-16
837916,4173454,Savings,USD,423380.51,413562.99,9817.52,100,0.0403,869882491,2020-08-09
763232,3192932,Checking,USD,25461.65,24589.2,872.45,0,0.0171,302163820,2021-06-07
959870,2148430,Checking,USD,973373.19,914970.92,58402.27,0,0.0193,747005705,2022-02-25
732377,1564060,Savings,USD,593094.17,578699.02,14395.15,100,0.0435,878330802,2024-02-17
649454,7163197,Savings,USD,744199.83,677301.98,66897.85,100,0.0413,760343265,2023-10-29
921901,8221633,Checking,USD,647584.21,616843.48,30740.73,0,0.0137,593295934,2022-12-09
871193,6576510,Savings,USD,610674.92,567999.48,42675.44,100,0.0437,268448657,2022-01-02
542972,3114925,Checking,USD,776944.85,763027.31,13917.54,0,0.0108,675354702,2019-12-01
924045,3243312,Savings,USD,602300.44,597083.18,5217.26,100,0.0389,136779932,2024-01-22
212030,2755556,Checking,USD,414157.81,402916.62,11241.19,0,0.0173,510294136,2020-04-02
149631,3785892,Checking,USD,548208.83,503067.05,45141.78,0,0.0148,535394569,2019-12-17
544918,7203067,Savings,USD,501740.0,479690.0,22050.0,100,0.0386,532637469,2021-02-16
449861,1706515,Checking,USD,519440.41,469728.21,49712.2,0,0.0124,874715516,2024-09-21
108238,1178342,Checking,USD,910949.62,830596.93,80352.69,0,0.0194,677666902,2022-09-25
730469,3172821,Savings,USD,668947.75,654688.9,14258.85,100,0.025,439725891,2020-03-04
644409,7913081,Savings,USD,510948.26,487648.54,23299.72,100,0.0364,277173663,2022-04-24
607658,2455204,Checking,USD,75251.81,68720.51,6531.3,0,0.0184,185798478,2024-05-18
990431,2915931,Checking,USD,729174.84,706964.44,22210.4,0,0.0104,788010126,2020-04-17
551966,1200952,Checking,USD,16405.14,15965.55,439.59,0,0.0194,744929648,2023-10-21
130021,9956944,Checking,USD,730608.83,700681.64,29927.19,0,0.0129,421071163,2021-08-19
572891,2689607,Savings,USD,572839.46,520261.44,52578.02,100,0.0231,182158985,2022-09-01
928974,6646128,Checking,USD,15261.7,15205.72,55.98,0,0.014,968105593,2023-01-26
232248,9424041,Savings,USD,171714.1,169481.87,2232.23,100,0.0363,520077783,2024-01-15
723164,3132115,Checking,USD,180861.31,179430.96,1430.35,0,0.0177,229945876,2021-12-19
938528,6311514,Checking,USD,518279.57,504856.5,13423.07,0,0.0103,600164867,2021-01-24
109728,8508928,Checking,USD,814731.22,742492.3,72238.92,0,0.0105,933834001,2023-10-15
516683,9693313,Savings,USD,530823.74,517809.16,13014.58,100,0.043,467302177,2023-05-25
633171,4972005,Checking,USD,132282.68,124132.42,8150.26,0,0.0192,460917065,2023-02-20
518833,2317322,Savings,USD,569729.53,547229.83,22499.7,100,0.0353,445649829,2023-07-16
858279,3479518,Savings,USD,691386.72,687080.38,4306.34,100,0.0256,872311425,2022-08-28
278750,2854960,Checking,USD,196583.02,181014.13,15568.89,0,0.0103,545479941,2021-04-11
137370,9772782,Checking,USD,651651.83,648205.75,3446.08,0,0.0154,596563540,2021-05-28
