cust_number,social_security_num,firstname,lastname,birthdate,email_address,contact_number,street_address,city,state_code,postal_code,nation,fico_score,annual_income,customer_type
3936064,708-11-1220,Robert,Taylor,1984-04-27,robert.taylor@example.com,(819)-770-7840,6562 Broadway,Houston,NY,27613,United States,719,77820.23,Business
7061717,540-34-4032,Linda,Smith,1935-12-28,linda.smith@example.com,(588)-956-5670,744 Main St,Los Angeles,AZ,19813,United States,351,118478.86,Personal
5120657,479-35-9826,Elizabeth,Jones,1985-07-20,elizabeth.jones@example.com,(281)-237-3626,4980 2nd Ave,New York,NY,87579,United States,527,75878.58,Personal
1356812,641-28-8559,James,Miller,1973-08-03,james.miller@example.com,(774)-138-6248,6653 1st Ave,Houston,NY,99795,United States,728,129714.41,Personal
3177667,500-46-4578,Barbara,Miller,1993-08-01,barbara.miller@example.com,(638)-830-6799,269 Main St,Phoenix,IL,39919,United States,774,50815.7,Business
8460708,945-64-3402,Michael,Johnson,1950-01-01,michael.johnson@example.com,(789)-213-4368,3347 2nd Ave,New York,NY,94268,United States,565,63973.71,Personal
3302117,304-22-7374,Michael,Brown,1961-04-22,michael.brown@example.com,(382)-936-5713,2005 Broadway,Houston,CA,70807,United States,781,109019.08,Business
8996168,530-14-7913,William,Davis,1992-02-18,william.davis@example.com,(313)-909-5112,4889 Broadway,Phoenix,NY,46365,United States,738,127062.24,Business
2679177,623-80-8231,Linda,Davis,1931-10-10,linda.davis@example.com,(188)-955-9100,9350 Broadway,Los Angeles,IL,33953,United States,342,135864.58,Business
8470832,415-44-5379,William,Jones,1936-12-23,william.jones@example.com,(887)-608-3756,3688 1st Ave,Chicago,TX,53940,United States,501,90117.98,Business
8526850,683-11-3711,Elizabeth,Brown,1962-03-15,elizabeth.brown@example.com,(995)-400-9782,6157 Broadway,Houston,CA,64790,United States,342,63704.88,Business
9652307,544-44-2035,John,Jones,1988-07-27,john.jones@example.com,(112)-103-6552,3821 Elm St,Chicago,IL,73138,United States,574,50925.73,Business
6390302,898-85-1262,Robert,Jones,2004-12-06,robert.jones@example.com,(917)-133-4610,7914 Elm St,New York,IL,98075,United States,737,35989.31,Business
5925790,327-68-9277,Michael,Johnson,1976-11-17,michael.johnson@example.com,(368)-382-4477,7588 Main St,Houston,TX,20794,United States,762,131188.96,Business
7947341,969-69-3152,Michael,Brown,1990-12-15,michael.brown@example.com,(997)-497-4831,6721 Elm St,New York,IL,96392,United States,604,135872.17,Personal
9682699,864-87-1549,William,Davis,1935-05-14,william.davis@example.com,(252)-563-8788,2835 Elm St,New York,NY,77767,United States,615,70142.58,Business
1342823,397-40-6952,William,Miller,1966-12-15,william.miller@example.com,(870)-538-1545,5628 Main St,Los Angeles,CA,68223,United States,573,139781.62,Personal
7649784,594-92-8209,Patricia,Smith,1989-09-27,patricia.smith@example.com,(316)-122-7628,7816 Main St,Phoenix,CA,33990,United States,487,80475.56,Business
2363690,729-12-9386,Elizabeth,Brown,1970-07-25,elizabeth.brown@example.com,(620)-762-9307,7159 1st Ave,Los Angeles,AZ,53186,United States,347,76465.3,Personal
4428429,411-97-3771,Elizabeth,Miller,1992-06-22,elizabeth.miller@example.com,(627)-810-9252,7990 2nd Ave,New York,IL,93582,United States,630,131779.26,Business
3332014,948-25-8461,Elizabeth,Williams,1935-04-07,elizabeth.williams@example.com,(368)-763-7923,1373 Elm St,Houston,TX,13898,United States,716,76890.5,Personal
7748117,881-30-1242,James,Johnson,1972-07-29,james.johnson@example.com,(296)-929-3905,8438 Elm St,New York,AZ,80321,United States,463,88864.57,Personal
4423785,891-39-8596,Michael,Davis,1938-02-11,michael.davis@example.com,(568)-855-1099,8847 2nd Ave,Chicago,AZ,44395,United States,475,78627.02,Business
4460247,835-99-9774,John,Smith,1991-08-19,john.smith@example.com,(780)-340-2427,3989 1st Ave,Chicago,AZ,12526,United States,415,63873.24,Business
7381740,713-32-2040,Barbara,Smith,1985-05-07,barbara.smith@example.com,(448)-939-9824,7295 Broadway,New York,IL,43877,United States,843,49488.73,Business
9600498,860-45-5019,Patricia,Moore,2002-10-28,patricia.moore@example.com,(155)-814-3403,1334 2nd Ave,Phoenix,NY,64301,United States,782,90239.75,Personal
5547956,779-38-2866,Michael,Miller,1960-11-02,michael.miller@example.com,(760)-640-1848,1786 2nd Ave,Chicago,AZ,96267,United States,445,138150.3,Personal
4350630,559-15-2874,Linda,Smith,1972-09-13,linda.smith@example.com,(155)-713-3557,6854 1st Ave,New York,TX,16281,United States,508,33730.54,Personal
8621244,263-61-3461,William,Johnson,1977-06-07,william.johnson@example.com,(269)-715-7793,9115 Broadway,Chicago,IL,79019,United States,634,120271.91,Personal
3471370,628-74-6552,James,Wilson,1980-09-07,james.wilson@example.com,(288)-756-8650,4615 Main St,New York,TX,80757,United States,302,80757.88,Personal
2848491,275-70-7654,Elizabeth,Miller,1965-02-28,elizabeth.miller@example.com,(235)-115-1542,8789 Broadway,New York,CA,91906,United States,422,84754.74,Personal
5438623,387-44-4577,Michael,Jones,1959-04-03,michael.jones@example.com,(922)-709-7250,3112 1st Ave,Chicago,AZ,99190,United States,796,137998.83,Personal
5953222,929-94-3336,John,Smith,1956-10-04,john.smith@example.com,(266)-773-7126,3621 2nd Ave,Phoenix,NY,86751,United States,392,142654.55,Personal
7110796,354-11-3992,Patricia,Wilson,1979-06-18,patricia.wilson@example.com,(372)-683-8394,6736 Main St,Los Angeles,AZ,59377,United States,759,30092.3,Business
6339266,236-98-6051,Patricia,Miller,1933-10-09,patricia.miller@example.com,(460)-463-4642,7061 1st Ave,Phoenix,NY,79833,United States,750,124772.74,Business
7712695,946-99-5456,James,Jones,2005-05-25,james.jones@example.com,(998)-622-9958,2506 Main St,Chicago,AZ,69214,United States,810,59852.36,Business
7897346,255-35-3083,Robert,Miller,1950-09-16,robert.miller@example.com,(538)-139-7244,6706 2nd Ave,Phoenix,AZ,79329,United States,717,64044.46,Personal
6207848,680-72-3853,John,Davis,1942-02-07,john.davis@example.com,(866)-151-5203,3147 Elm St,Phoenix,TX,34185,United States,469,145349.52,Personal
7995308,507-19-8433,James,Miller,1981-01-24,james.miller@example.com,(697)-517-3898,3198 1st Ave,Houston,AZ,87333,United States,458,100558.52,Personal
9010436,985-61-9433,Patricia,Davis,1971-08-18,patricia.davis@example.com,(827)-607-8388,3168 1st Ave,Houston,NY,49466,United States,424,59647.09,Personal
5218944,722-41-2567,James,Moore,1959-05-16,james.moore@example.com,(304)-717-9648,3206 Elm St,New York,CA,26522,United States,712,31181.22,Personal
5991068,150-93-8641,Mary,Brown,1965-10-15,mary.brown@example.com,(250)-960-2103,5096 Broadway,New York,IL,83927,United States,372,56127.26,Personal
9666878,931-83-9121,James,Jones,1958-11-01,james.jones@example.com,(255)-750-9905,7801 Broadway,New York,AZ,90333,United States,745,107331.29,Business
3272177,403-11-6398,Robert,Williams,1985-09-20,robert.williams@example.com,(826)-764-3479,1011 Elm St,Los Angeles,CA,54149,United States,537,33717.63,Business
2716391,737-43-7564,Michael,Miller,1941-03-23,michael.miller@example.com,(682)-947-9932,656 1st Ave,Houston,AZ,27263,United States,304,40221.01,Business
8525754,730-62-7701,Patricia,Smith,1939-01-07,patricia.smith@example.com,(638)-540-6459,7969 Broadway,Chicago,NY,50582,United States,553,125448.32,Business
3021922,827-30-6209,Barbara,Brown,1950-03-27,barbara.brown@example.com,(174)-772-4181,7999 Elm St,Chicago,TX,22705,United States,313,36219.58,Business
3844715,175-73-6728,Barbara,Jones,1935-07-29,barbara.jones@example.com,(331)-529-2411,9530 Broadway,New York,CA,53715,United States,372,100894.36,Business
8711175,141-34-5886,Patricia,Jones,1995-08-26,patricia.jones@example.com,(288)-929-5815,5187 1st Ave,Houston,IL,82083,United States,300,123567.69,Business
8447933,867-78-7815,Michael,Smith,1941-07-18,michael.smith@example.com,(893)-330-6164,1176 Main St,Houston,TX,52120,United States,378,123287.06,Personal
6994162,191-71-4914,Barbara,Smith,1988-12-24,barbara.smith@example.com,(270)-984-9818,9817 1st Ave,New York,IL,56094,United States,692,53110.28,Business
2231020,671-55-9337,James,Taylor,1930-02-17,james.taylor@example.com,(452)-454-9922,1395 Main St,Chicago,TX,44153,United States,577,116197.59,Business
2962483,507-16-9059,Linda,Jones,2003-09-05,linda.jones@example.com,(584)-102-1828,4770 Main St,Phoenix,CA,11651,United States,618,68271.99,Business
5635400,118-41-9944,Mary,Moore,1943-06-04,mary.moore@example.com,(282)-183-9841,495 Broadway,Phoenix,TX,61597,United States,464,122061.62,Personal
7236875,940-79-7542,Patricia,Moore,1991-05-30,patricia.moore@example.com,(385)-743-1344,7387 Elm St,Phoenix,NY,29864,United States,701,68603.51,Business
5739304,808-65-4385,Mary,Miller,1948-04-11,mary.miller@example.com,(839)-342-6612,6940 Broadway,Los Angeles,NY,34887,United States,779,65997.73,Personal
1896268,880-65-8985,William,Moore,1933-10-26,william.moore@example.com,(617)-837-8912,797 Elm St,Los Angeles,NY,99063,United States,420,101938.22,Personal
4730545,180-21-4271,William,Brown,1991-01-27,william.brown@example.com,(976)-248-7386,6302 Main St,New York,IL,80400,United States,582,96425.38,Personal
7699825,346-33-2954,Linda,Williams,1939-12-31,linda.williams@example.com,(708)-771-7607,629 1st Ave,Houston,CA,29233,United States,318,67624.73,Business
9009561,379-56-5563,James,Wilson,1956-07-31,james.wilson@example.com,(591)-843-1929,8813 Broadway,Los Angeles,NY,68168,United States,365,64713.05,Personal
6686779,846-41-5461,Elizabeth,Taylor,1967-10-16,elizabeth.taylor@example.com,(997)-911-8961,6448 2nd Ave,Los Angeles,TX,33567,United States,554,69206.02,Business
4893809,113-27-7297,James,Davis,1936-08-11,james.davis@example.com,(857)-647-5934,369 Broadway,Chicago,TX,82813,United States,759,30712.52,Business
1812330,438-16-7444,William,Miller,1951-03-21,william.miller@example.com,(142)-505-7484,4010 2nd Ave,New York,IL,15769,United States,432,117712.08,Personal
1134457,738-79-2977,Michael,Brown,1930-12-25,michael.brown@example.com,(980)-321-1717,9805 Main St,Los Angeles,NY,41097,United States,329,47179.49,Personal
5400534,447-30-4277,James,Taylor,1998-11-05,james.taylor@example.com,(571)-875-7078,9413 2nd Ave,Phoenix,IL,40312,United States,414,98937.37,Personal
1831126,738-78-8051,Michael,Smith,1933-11-09,michael.smith@example.com,(236)-983-8593,5815 2nd Ave,Chicago,IL,43788,United States,579,147777.89,Personal
5795431,865-81-5612,James,Davis,1992-03-20,james.davis@example.com,(392)-437-4688,8518 Main St,New York,AZ,12135,United States,423,116203.95,Business
9881732,316-46-5636,Linda,Davis,1998-05-16,linda.davis@example.com,(438)-507-7654,2670 Broadway,Phoenix,IL,29583,United States,426,89198.81,Business
7835058,489-11-4845,James,Davis,2002-10-25,james.davis@example.com,(518)-205-7881,2386 1st Ave,Phoenix,TX,13995,United States,758,31258.2,Business
7813311,116-26-4223,John,Miller,1961-09-12,john.miller@example.com,(918)-164-6996,8357 1st Ave,New York,NY,59081,United States,503,111707.43,Personal
2512736,533-73-2538,Barbara,Jones,1958-05-09,barbara.jones@example.com,(533)-155-6682,8727 2nd Ave,Phoenix,NY,58944,United States,432,51509.13,Business
5115366,704-51-6039,Mary,Jones,1969-09-07,mary.jones@example.com,(680)-371-1927,6250 1st Ave,Chicago,CA,22723,United States,627,113327.59,Business
6357265,840-68-3017,Elizabeth,Smith,1981-05-18,elizabeth.smith@example.com,(852)-181-9596,9530 Elm St,Houston,TX,49366,United States,714,99688.37,Business
3064526,667-40-4191,Linda,Miller,1958-11-30,linda.miller@example.com,(830)-721-9108,4422 Elm St,Houston,TX,81688,United States,307,74910.64,Business
5074974,863-98-8835,James,Williams,1972-07-12,james.williams@example.com,(920)-848-2453,8981 1st Ave,Los Angeles,NY,94199,United States,402,97639.43,Personal
7037796,542-72-4963,James,Taylor,1949-06-21,james.taylor@example.com,(294)-970-3353,9991 2nd Ave,Los Angeles,CA,37568,United States,714,64691.5,Personal
3237600,429-40-3684,John,Moore,2003-02-28,john.moore@example.com,(504)-923-8539,6261 Elm St,Phoenix,CA,43854,United States,469,82715.53,Personal
4755317,838-78-6540,Elizabeth,Williams,1988-06-20,elizabeth.williams@example.com,(244)-147-3239,4004 Broadway,New York,AZ,22310,United States,557,112648.78,Personal
4169197,333-32-9458,Mary,Miller,1955-01-09,mary.miller@example.com,(400)-241-4480,4964 2nd Ave,New York,AZ,87462,United States,837,47922.1,Personal
6386864,982-20-6378,Barbara,Davis,2005-08-09,barbara.davis@example.com,(375)-806-6604,2178 2nd Ave,New York,TX,52415,United States,746,98207.28,Personal
4710067,227-13-1061,Patricia,Moore,1994-04-17,patricia.moore@example.com,(952)-502-5658,4128 Broadway,Los Angeles,CA,66688,United States,454,139633.32,Business
8832646,323-36-2235,Barbara,Wilson,1967-02-27,barbara.wilson@example.com,(843)-618-1553,6627 2nd Ave,Chicago,TX,13706,United States,753,30413.88,Business
7349373,916-14-6489,James,Jones,1985-02-12,james.jones@example.com,(420)-273-9248,5084 Broadway,Chicago,NY,14927,United States,784,124930.25,Business
9322488,376-12-8116,James,Williams,1972-06-16,james.williams@example.com,(900)-876-7010,8395 Broadway,Houston,TX,65082,United States,441,74550.03,Personal
1231414,962-15-5015,Michael,Williams,1993-05-23,michael.williams@example.com,(514)-295-9328,5946 2nd Ave,Chicago,TX,19302,United States,589,98841.19,Business
9148714,761-85-4422,Linda,Taylor,1939-05-17,linda.taylor@example.com,(635)-322-8936,9509 Elm St,Chicago,AZ,20143,United States,563,101849.05,Business
6284723,933-50-1232,James,Taylor,1955-04-23,james.taylor@example.com,(711)-819-4400,2441 2nd Ave,Houston,IL,38374,United States,430,45814.57,Personal
7392220,203-26-2652,Elizabeth,Brown,1944-01-30,elizabeth.brown@example.com,(835)-661-9743,1322 Main St,Chicago,AZ,47790,United States,647,57357.41,Personal
4061044,801-67-8158,James,Johnson,1996-07-04,james.johnson@example.com,(815)-996-3676,2352 Broadway,Phoenix,AZ,49870,United States,809,66020.55,Personal
8735892,864-74-9055,Linda,Miller,1935-10-06,linda.miller@example.com,(967)-625-9211,8723 Broadway,Los Angeles,CA,69015,United States,838,107155.2,Business
5867457,169-59-9555,James,Davis,1934-06-10,james.davis@example.com,(493)-814-2262,3375 1st Ave,Phoenix,IL,62535,United States,613,86104.64,Business
6445335,627-64-8271,Michael,Smith,1985-12-09,michael.smith@example.com,(375)-680-7337,3258 Elm St,Los Angeles,NY,91382,United States,755,48499.84,Business
1995794,687-28-7835,Mary,Smith,1937-07-04,mary.smith@example.com,(493)-510-3169,221 Main St,Houston,IL,56704,United States,626,117894.59,Business
9376230,781-76-7530,Robert,Davis,1958-12-06,robert.davis@example.com,(435)-869-6873,8186 1st Ave,New York,CA,43392,United States,781,81714.41,Personal
7482964,636-67-6530,James,Smith,1976-09-28,james.smith@example.com,(905)-928-7798,8799 Broadway,Chicago,NY,56846,United States,373,79766.78,Business
2786964,257-32-5205,Robert,Davis,1957-02-21,robert.davis@example.com,(366)-170-9393,9745 Elm St,Houston,IL,10647,United States,447,126201.06,Personal
7820540,647-64-1278,Patricia,Moore,1975-12-26,patricia.moore@example.com,(894)-338-6214,7799 Main St,New York,TX,12605,United States,551,78985.11,Personal
5492622,257-37-9399,Elizabeth,Brown,1987-09-08,elizabeth.brown@example.com,(521)-162-3840,840 1st Ave,New York,AZ,90145,United States,847,56800.66,Business
5514997,784-84-1198,Mary,Jones,1982-05-20,mary.jones@example.com,(888)-543-2084,7892 Elm St,Houston,AZ,73829,United States,438,130883.96,Business
5508476,212-36-6940,John,Moore,1964-12-02,john.moore@example.com,(724)-376-9628,315 1st Ave,Chicago,NY,70822,United States,509,72472.5,Business
9546975,114-83-6273,Barbara,Brown,1974-09-14,barbara.brown@example.com,(755)-754-4649,9488 1st Ave,New York,IL,86608,United States,346,46842.7,Business
5210656,376-28-1725,James,Williams,2001-11-25,james.williams@example.com,(338)-192-6796,8790 Elm St,Los Angeles,IL,78234,United States,587,103262.9,Personal
6237492,257-15-4725,Barbara,Jones,1938-08-24,barbara.jones@example.com,(677)-861-8209,7633 2nd Ave,Chicago,AZ,67250,United States,771,73508.9,Business
2118934,625-64-5379,Mary,Brown,1991-08-11,mary.brown@example.com,(635)-838-3604,3400 Main St,Phoenix,AZ,26926,United States,627,124404.94,Business
2778740,684-63-3607,William,Brown,1951-12-15,william.brown@example.com,(762)-884-4600,2857 2nd Ave,New York,IL,81910,United States,685,115971.78,Business
8046262,958-71-5792,John,Wilson,1976-04-28,john.wilson@example.com,(314)-201-8265,3253 Main St,Houston,TX,33828,United States,518,108864.39,Personal
9885734,917-21-8679,Linda,Johnson,1978-07-11,linda.johnson@example.com,(612)-253-5831,2503 2nd Ave,Chicago,IL,83810,United States,619,79718.34,Personal
4952151,236-68-3366,Michael,Williams,1949-09-29,michael.williams@example.com,(769)-585-2950,7477 Elm St,Phoenix,AZ,13535,United States,455,136068.42,Personal
1949825,136-64-6183,Barbara,Taylor,2003-12-02,barbara.taylor@example.com,(379)-993-9882,7440 Main St,Phoenix,IL,71081,United States,757,99711.0,Business
8058498,608-50-6142,Mary,Wilson,1948-03-03,mary.wilson@example.com,(707)-637-2268,9023 Elm St,Phoenix,NY,69301,United States,515,85532.27,Personal
2087196,428-73-1951,Linda,Taylor,1980-01-17,linda.taylor@example.com,(694)-409-7055,8454 Elm St,Houston,CA,63082,United States,515,90663.35,Business
9810112,123-29-1276,Michael,Jones,1991-06-24,michael.jones@example.com,(590)-508-2298,2572 Broadway,Phoenix,TX,99293,United States,411,51648.8,Personal
2673834,258-82-9847,Linda,Johnson,1976-12-02,linda.johnson@example.com,(759)-496-2610,8468 Broadway,New York,TX,10923,United States,711,76562.88,Personal
8628291,700-26-4595,Mary,Smith,1973-02-26,mary.smith@example.com,(898)-250-3358,6450 Elm St,Phoenix,CA,39347,United States,581,138634.69,Business
8618893,147-41-6180,Robert,Taylor,1933-12-20,robert.taylor@example.com,(530)-602-6372,7640 Elm St,Phoenix,TX,77969,United States,530,149585.25,Personal
8484166,113-72-8245,Linda,Davis,1951-03-09,linda.davis@example.com,(857)-203-3798,3672 Main St,Chicago,IL,54599,United States,343,111761.47,Business
