card_id,customer_id,card_type,card_status,credit_limit,current_balance,available_credit,minimum_payment,payment_due_date,issue_date,expiration_date,security_code
379669658,5838179,Business,Blocked,24808.88,4061.17,20747.71,66.6,2024-11-03,2022-05-30,2026-07-17,908
159416565,8841580,Rewards,Expired,1565.77,670.08,895.69,25.0,2024-11-07,2024-02-28,2028-10-10,950
669351334,4500943,Rewards,Blocked,5002.69,2800.0,2202.69,73.3,2024-11-05,2023-09-13,2029-07-19,888
740609793,3507754,Rewards,Active,14865.05,992.3,13872.75,26.68,2024-11-05,2022-02-20,2027-06-28,629
268571449,7646448,Cashback,Blocked,10461.22,612.22,9849.0,25.0,2024-11-02,2024-01-21,2027-06-21,888
791693299,2914080,Cashback,Active,8692.39,3738.0,4954.39,71.83,2024-11-01,2022-11-09,2025-07-18,343
931763456,5161029,Rewards,Active,11767.94,4641.21,7126.73,67.18,2024-11-04,2022-05-10,2026-12-05,429
821916905,2581565,Cashback,Expired,11456.49,1965.02,9491.47,41.49,2024-11-06,2022-06-30,2028-11-08,754
402691058,4129931,Business,Active,15164.19,2054.33,13109.86,41.09,2024-11-08,2022-11-30,2026-08-31,505
870572384,6254601,Rewards,Expired,6235.05,4543.22,1691.83,52.72,2024-11-14,2022-10-21,2029-07-22,907
317613807,4092557,Cashback,Expired,2401.07,1213.36,1187.71,26.67,2024-11-03,2024-02-05,2028-01-23,200
255892345,6617954,Business,Blocked,38228.73,644.0,37584.73,25.0,2024-11-04,2024-07-18,2025-07-14,847
978265388,2057447,Rewards,Active,8348.64,5626.19,2722.45,98.17,2024-11-01,2022-03-03,2026-08-31,709
592990822,7645527,Business,Active,39896.81,15178.75,24718.06,312.47,2024-11-04,2024-07-01,2025-01-23,753
590854119,5205210,Cashback,Blocked,12147.22,1018.95,11128.27,25.0,2024-11-05,2022-12-28,2028-02-16,986
128223006,2287033,Business,Expired,19684.0,10451.16,9232.84,160.03,2024-11-13,2022-04-24,2029-02-13,766
981622687,3753883,Cashback,Expired,1365.6,321.26,1044.34,25.0,2024-11-02,2023-07-08,2025-03-23,133
253524464,2546209,Rewards,Active,14610.76,5489.23,9121.53,82.03,2024-11-14,2023-03-31,2025-05-10,522
864197940,6395469,Cashback,Active,14674.97,4387.23,10287.74,83.98,2024-11-04,2024-10-13,2028-08-29,812
316434576,2112018,Rewards,Expired,13565.17,1120.17,12445.0,25.0,2024-11-13,2022-02-22,2024-12-24,245
358039023,9903045,Rewards,Blocked,7484.16,3221.55,4262.61,83.96,2024-11-11,2024-08-10,2026-08-12,693
663596750,7823350,Rewards,Blocked,5441.75,1810.08,3631.67,46.28,2024-11-09,2022-09-20,2028-09-22,755
920720358,8455259,Business,Blocked,32890.4,13257.94,19632.46,187.82,2024-11-15,2023-08-19,2027-01-26,838
196974742,3208666,Cashback,Expired,12910.65,3040.65,9870.0,51.08,2024-11-13,2022-05-05,2025-05-15,378
163881135,2664446,Rewards,Active,14903.92,10545.36,4358.56,150.8,2024-11-13,2024-07-01,2025-11-10,374
746161483,9808728,Cashback,Expired,8366.03,3995.69,4370.34,87.3,2024-11-10,2024-03-13,2029-05-05,993
136769841,9738522,Cashback,Blocked,4010.73,1454.86,2555.87,25.0,2024-11-04,2024-09-20,2027-12-12,680
725898882,9743189,Cashback,Blocked,13043.78,6621.71,6422.07,142.06,2024-11-02,2024-01-16,2025-12-19,939
698875380,5770866,Business,Expired,45402.18,27226.58,18175.6,650.3,2024-11-01,2023-09-01,2026-08-27,434
763117957,4915486,Rewards,Blocked,3315.03,2386.8,928.23,70.95,2024-11-11,2024-10-24,2025-07-09,993
171055477,2966164,Business,Active,32952.83,15119.14,17833.69,229.3,2024-11-15,2022-05-21,2029-09-09,496
373147710,6326278,Business,Blocked,46112.38,1063.99,45048.39,25.0,2024-11-07,2024-09-02,2027-10-31,733
314139862,8741259,Cashback,Expired,4431.33,1419.99,3011.34,25.0,2024-11-13,2023-03-07,2026-07-11,328
251209745,9369329,Business,Active,28608.14,19020.33,9587.81,383.02,2024-11-04,2024-07-16,2026-03-30,957
767996759,3093389,Rewards,Active,9258.47,4121.17,5137.3,66.78,2024-11-02,2022-04-04,2026-11-09,560
870777411,4863318,Rewards,Blocked,3461.52,1643.23,1818.29,25.0,2024-11-09,2023-10-03,2025-03-25,658
483621052,7664638,Cashback,Expired,7167.5,1854.68,5312.82,47.0,2024-11-14,2023-01-15,2027-02-09,729
378535799,2305822,Rewards,Active,11662.64,98.6,11564.04,25.0,2024-11-13,2022-07-14,2027-05-08,728
179533141,4821097,Cashback,Expired,14456.85,4379.06,10077.79,118.87,2024-11-06,2024-01-26,2025-02-26,730
229086660,4208029,Cashback,Expired,9171.61,6319.89,2851.72,79.61,2024-11-12,2023-08-17,2025-08-04,170
501701248,2294021,Business,Blocked,29918.11,4458.66,25459.45,82.26,2024-11-07,2022-04-30,2025-03-24,919
437686523,4372537,Business,Expired,17074.81,6544.56,10530.25,163.36,2024-11-10,2024-05-29,2029-04-22,264
601149043,7790254,Cashback,Blocked,13314.08,3737.59,9576.49,52.67,2024-11-14,2023-07-04,2026-02-09,490
850187431,8646186,Cashback,Blocked,6168.32,3192.61,2975.71,79.34,2024-11-08,2023-02-17,2027-09-08,551
113940439,4842461,Cashback,Active,7412.92,5587.89,1825.03,99.07,2024-11-15,2024-10-05,2026-05-05,268
614290001,3847149,Cashback,Expired,4058.32,518.11,3540.21,25.0,2024-11-06,2023-08-18,2025-03-14,901
800022277,1545899,Business,Expired,17583.0,8168.95,9414.05,151.94,2024-11-12,2023-11-11,2027-09-16,632
744473646,8699037,Business,Active,33154.27,26225.1,6929.17,736.03,2024-11-13,2024-06-08,2025-10-29,450
993497457,8181286,Business,Expired,35367.92,12060.19,23307.73,248.43,2024-11-01,2024-11-10,2025-01-10,131
955445047,6083643,Cashback,Blocked,3854.54,986.26,2868.28,27.61,2024-11-11,2022-11-30,2028-03-02,623
969118712,4129178,Cashback,Expired,10670.61,5355.97,5314.64,129.55,2024-11-12,2022-08-20,2028-09-07,997
998361075,5348813,Cashback,Expired,7566.35,4705.18,2861.17,116.44,2024-11-12,2022-09-23,2029-03-18,518
979678126,7426773,Business,Expired,21768.28,5309.2,16459.08,143.44,2024-11-12,2022-08-16,2029-02-18,630
521699226,7038842,Business,Blocked,48703.18,20856.71,27846.47,364.56,2024-11-14,2023-02-04,2026-05-06,231
461292542,6514535,Cashback,Active,14506.58,5476.22,9030.36,60.06,2024-11-13,2024-11-02,2029-01-08,775
700462116,7293912,Business,Active,36579.63,3319.9,33259.73,93.81,2024-11-07,2024-11-05,2027-01-13,877
518579314,9332962,Cashback,Active,5994.66,2895.58,3099.08,36.85,2024-11-13,2023-01-08,2027-07-23,320
133631527,2998290,Business,Active,43584.85,8364.44,35220.41,243.67,2024-11-09,2022-08-02,2029-02-27,456
322062550,1606961,Rewards,Expired,13595.28,9762.01,3833.27,160.05,2024-11-05,2022-04-14,2026-01-02,498
758943768,3016214,Rewards,Blocked,2531.88,226.91,2304.97,25.0,2024-11-11,2023-11-08,2025-09-24,567
136567526,2824376,Business,Blocked,49657.58,37868.22,11789.36,970.3,2024-11-12,2024-02-08,2026-05-29,753
263008736,2389644,Rewards,Expired,12654.65,6069.95,6584.7,94.28,2024-11-13,2022-05-20,2028-05-27,879
193334348,2430542,Rewards,Active,9793.79,7461.66,2332.13,113.68,2024-11-05,2022-06-13,2026-10-31,167
520958915,2744561,Rewards,Expired,8797.66,4329.76,4467.9,100.12,2024-11-04,2022-06-21,2029-07-17,850
514713963,3861689,Cashback,Blocked,9837.41,3522.19,6315.22,101.1,2024-11-12,2024-03-03,2028-05-10,404
896494215,7637218,Business,Active,49155.06,34963.34,14191.72,711.14,2024-11-15,2024-02-08,2026-02-23,397
685086454,3401922,Business,Active,11963.22,618.24,11344.98,25.0,2024-11-05,2023-07-27,2027-06-13,656
265969959,7561657,Rewards,Blocked,2343.59,494.38,1849.21,25.0,2024-11-13,2022-10-03,2027-03-04,775
485667836,2248526,Rewards,Active,14660.82,6362.15,8298.67,174.57,2024-11-13,2022-03-17,2025-09-26,377
769585380,8381778,Rewards,Active,9579.91,84.7,9495.21,25.0,2024-11-10,2022-12-29,2029-03-16,736
130573737,7471715,Cashback,Expired,6981.37,1644.58,5336.79,37.72,2024-11-13,2023-03-15,2028-07-10,789
996157446,8327570,Cashback,Active,12845.4,1026.81,11818.59,28.49,2024-11-08,2022-08-05,2029-06-20,339
470252419,8999579,Cashback,Active,13230.9,4522.46,8708.44,72.84,2024-11-02,2024-03-16,2027-10-16,990
480624345,4818477,Cashback,Active,1306.8,404.85,901.95,25.0,2024-11-05,2022-07-15,2029-05-21,801
995309231,5631243,Cashback,Active,1880.12,22.41,1857.71,25.0,2024-11-12,2023-11-05,2026-07-31,813
711277064,5575134,Cashback,Blocked,9488.21,6078.34,3409.87,166.58,2024-11-08,2024-06-01,2026-10-16,117
479146326,7014224,Rewards,Expired,8629.61,6732.81,1896.8,167.47,2024-11-12,2024-05-05,2027-06-12,801
628489344,7814348,Cashback,Blocked,7491.15,2444.67,5046.48,48.55,2024-11-12,2023-08-12,2028-07-09,833
155178777,3996309,Business,Expired,31560.96,9325.22,22235.74,162.46,2024-11-03,2024-01-18,2025-08-23,547
988816621,1568891,Cashback,Expired,4731.27,3477.38,1253.89,78.04,2024-11-03,2024-10-14,2026-04-10,318
458427217,3139710,Business,Blocked,28938.1,20791.23,8146.87,262.62,2024-11-01,2024-08-27,2027-09-08,401
355294493,9190839,Business,Active,39866.36,30629.22,9237.14,349.89,2024-11-08,2024-07-27,2024-12-07,203
662137432,8154969,Cashback,Active,1432.43,923.34,509.09,25.0,2024-11-08,2021-11-24,2028-11-17,423
234320153,9103072,Rewards,Expired,14390.1,7884.14,6505.96,227.33,2024-11-06,2022-07-03,2028-02-04,909
547181716,5295071,Business,Blocked,46226.49,4302.2,41924.29,128.82,2024-11-07,2022-04-28,2028-08-07,369
603290772,3615179,Rewards,Blocked,10646.12,3231.26,7414.86,85.84,2024-11-04,2024-10-16,2028-09-02,601
703805631,2340992,Cashback,Expired,3198.19,1894.96,1303.23,25.0,2024-11-05,2022-03-14,2027-04-30,925
495434264,7395596,Business,Blocked,12029.97,5429.05,6600.92,92.95,2024-11-13,2023-04-20,2025-11-26,605
335360524,1765354,Cashback,Blocked,10519.91,5789.91,4730.0,83.75,2024-11-04,2024-03-28,2027-05-06,272
680382510,3867507,Rewards,Active,11004.58,7765.73,3238.85,114.12,2024-11-02,2022-08-20,2026-10-30,490
787317490,1804596,Business,Active,41947.1,30977.17,10969.93,367.87,2024-11-01,2024-10-16,2027-05-10,636
934237107,9574759,Rewards,Expired,13994.51,8569.43,5425.08,254.51,2024-11-15,2024-06-06,2028-02-03,927
958285253,5554638,Business,Blocked,46536.67,34713.42,11823.25,1033.04,2024-11-08,2024-07-04,2026-08-06,299
942845381,4273854,Cashback,Blocked,12432.66,3570.01,8862.65,61.57,2024-11-06,2024-07-17,2027-04-16,378
893520501,6925744,Cashback,Blocked,3779.26,2687.46,1091.8,31.04,2024-11-14,2022-05-17,2028-05-31,657
703755657,5956256,Rewards,Expired,5661.75,4375.3,1286.45,97.7,2024-11-06,2023-12-02,2025-07-12,202
697151302,5700382,Rewards,Active,2377.44,267.63,2109.81,25.0,2024-11-13,2024-07-30,2029-01-15,924
444450998,4068375,Cashback,Active,8778.2,6245.96,2532.24,147.32,2024-11-12,2024-04-19,2027-02-26,462
838182385,1648917,Cashback,Expired,2909.26,88.65,2820.61,25.0,2024-11-07,2024-04-13,2029-08-09,615
906447397,8014872,Cashback,Blocked,6902.97,3928.75,2974.22,67.2,2024-11-12,2023-07-28,2027-07-26,106
586185200,1274324,Business,Blocked,47819.37,4730.93,43088.44,59.66,2024-11-15,2023-10-12,2025-09-05,150
779444568,6176901,Business,Expired,18020.4,14040.72,3979.68,213.25,2024-11-08,2023-05-25,2029-09-14,493
734332077,4632918,Rewards,Expired,2265.46,847.93,1417.53,25.0,2024-11-05,2023-03-07,2026-08-22,113
527656951,3937299,Cashback,Expired,11454.11,4362.84,7091.27,120.03,2024-11-11,2022-01-30,2026-08-15,662
748685777,5066276,Business,Active,29705.24,5492.54,24212.7,150.03,2024-11-05,2024-10-09,2027-02-16,457
634521206,5191357,Business,Blocked,20453.94,9684.9,10769.04,112.19,2024-11-14,2024-02-16,2028-12-04,954
654505006,9260281,Cashback,Expired,12715.81,4798.03,7917.78,139.22,2024-11-08,2024-04-12,2029-04-11,161
827815359,4164306,Cashback,Expired,14413.51,4868.5,9545.01,108.8,2024-11-10,2022-08-25,2026-05-01,653
506159738,7513953,Rewards,Active,11747.69,332.22,11415.47,25.0,2024-11-03,2024-11-09,2029-09-26,217
173011820,2323150,Business,Active,18797.73,12026.61,6771.12,324.39,2024-11-04,2022-07-29,2026-01-23,452
443022591,1376083,Business,Expired,20484.36,15207.05,5277.31,332.44,2024-11-13,2022-06-23,2028-12-24,339
835560086,8753953,Rewards,Expired,11853.09,6511.91,5341.18,136.58,2024-11-10,2022-05-26,2028-07-30,417
755140983,2753607,Rewards,Active,4543.69,1083.56,3460.13,25.0,2024-11-14,2022-11-02,2029-05-22,882
756118764,4298667,Rewards,Expired,6239.74,2019.78,4219.96,46.43,2024-11-13,2023-06-23,2026-02-08,317
617563641,7671611,Cashback,Expired,12636.19,7409.88,5226.31,160.26,2024-11-12,2022-07-23,2027-04-07,586
967965757,2299007,Business,Expired,15253.35,10952.5,4300.85,170.98,2024-11-13,2022-10-31,2025-01-15,323
448847768,7563983,Rewards,Blocked,7382.34,4709.84,2672.5,63.89,2024-11-01,2023-11-28,2028-07-06,238
248575653,4888291,Business,Expired,49642.6,33308.28,16334.32,663.37,2024-11-03,2022-08-10,2029-06-16,682
574411690,1200226,Business,Expired,24254.67,8781.36,15473.31,223.26,2024-11-12,2023-03-15,2025-01-04,251
918309523,3413572,Business,Expired,29922.97,22557.77,7365.2,254.05,2024-11-11,2022-04-27,2025-11-18,858
315447160,2148355,Rewards,Blocked,8230.81,5708.92,2521.89,82.65,2024-11-09,2024-07-27,2028-10-30,882
899029273,5263850,Cashback,Expired,4404.14,1577.24,2826.9,26.29,2024-11-09,2024-10-29,2029-10-22,765
461270282,1950953,Cashback,Active,1681.69,653.03,1028.66,25.0,2024-11-01,2022-01-21,2028-06-28,413
987922314,7173683,Cashback,Active,10058.72,3953.94,6104.78,61.26,2024-11-09,2024-04-07,2027-06-16,507
883222596,5439871,Cashback,Blocked,12520.4,5188.14,7332.26,114.82,2024-11-04,2023-11-18,2028-11-13,357
891058214,1177801,Rewards,Expired,11011.34,6331.71,4679.63,153.95,2024-11-02,2022-09-01,2028-07-10,752
511901827,8820866,Rewards,Active,5648.82,1602.4,4046.42,36.84,2024-11-05,2022-03-18,2028-04-17,743
295877599,1882027,Cashback,Expired,2891.03,1175.01,1716.02,33.86,2024-11-04,2022-02-08,2027-08-10,530
764825602,5013654,Business,Blocked,13805.97,10786.26,3019.71,320.08,2024-11-04,2023-08-17,2027-10-18,905
850982242,3035801,Business,Expired,12473.46,5479.29,6994.17,100.26,2024-11-14,2023-11-20,2029-10-01,241
259754453,7857417,Business,Active,43571.63,30419.82,13151.81,587.94,2024-11-05,2023-04-15,2026-06-08,804
639184532,2471547,Cashback,Blocked,8572.95,4071.23,4501.72,70.73,2024-11-09,2024-01-28,2026-09-12,962
526683637,6937317,Cashback,Blocked,8691.41,229.67,8461.74,25.0,2024-11-11,2023-02-24,2028-04-04,928
882353300,7996292,Cashback,Blocked,9610.26,6118.79,3491.47,143.21,2024-11-09,2021-12-17,2027-08-10,796
597238998,1400872,Cashback,Active,3596.18,1506.37,2089.81,25.0,2024-11-03,2023-04-03,2027-03-01,205
708222353,1333908,Cashback,Blocked,8217.38,6220.87,1996.51,136.31,2024-11-05,2023-06-08,2028-09-03,635
694650019,2760859,Business,Expired,47298.3,22650.05,24648.25,651.26,2024-11-03,2023-02-18,2027-10-28,354
331000211,1102879,Rewards,Active,3296.12,685.17,2610.95,25.0,2024-11-14,2024-02-01,2028-05-11,929
232468348,3125304,Cashback,Active,3354.96,2677.74,677.22,69.61,2024-11-02,2024-08-17,2028-03-31,652
872132885,5660314,Rewards,Expired,2738.88,200.13,2538.75,25.0,2024-11-06,2023-01-09,2025-02-06,824
385708846,7098808,Cashback,Blocked,2732.06,792.66,1939.4,25.0,2024-11-01,2022-03-25,2028-04-28,788
889609470,7375164,Cashback,Active,1828.91,376.64,1452.27,25.0,2024-11-04,2023-02-04,2026-03-02,534
831565576,5890433,Cashback,Active,8411.56,4728.18,3683.38,135.59,2024-11-01,2024-06-15,2027-06-10,820
957274719,8823632,Business,Active,16965.0,425.9,16539.1,25.0,2024-11-07,2022-05-10,2025-07-19,874
817775662,2854960,Business,Blocked,21420.9,3198.47,18222.43,60.62,2024-11-06,2022-12-19,2028-07-31,513
771366298,9577935,Cashback,Expired,7180.86,300.83,6880.03,25.0,2024-11-12,2022-11-01,2025-01-07,235
871870802,1814886,Rewards,Active,1894.62,970.54,924.08,25.0,2024-11-06,2024-03-30,2027-05-04,286
336129770,4935572,Rewards,Expired,9620.45,457.02,9163.43,25.0,2024-11-13,2023-05-06,2026-12-23,936
678622117,8780472,Cashback,Active,13465.61,763.78,12701.83,25.0,2024-11-08,2022-08-31,2025-01-16,678
959549916,4915486,Cashback,Blocked,10956.4,800.98,10155.42,25.0,2024-11-06,2022-03-18,2025-05-04,264
472187240,4671824,Cashback,Blocked,14065.45,6612.03,7453.42,182.81,2024-11-03,2022-01-06,2026-04-06,183
945380333,1955342,Rewards,Expired,11635.64,3698.02,7937.62,71.22,2024-11-14,2021-12-17,2025-09-22,424
884390107,6556758,Business,Active,29397.74,18312.31,11085.43,499.73,2024-11-08,2023-10-20,2027-04-29,700
568357064,5569016,Rewards,Active,5798.87,1838.09,3960.78,25.0,2024-11-09,2022-06-10,2028-07-08,329
796056917,9795145,Cashback,Blocked,2650.45,587.26,2063.19,25.0,2024-11-08,2024-04-30,2029-01-16,776
780286385,7706676,Rewards,Expired,13909.76,10047.89,3861.87,158.03,2024-11-04,2022-04-13,2027-12-22,202
150652919,8616219,Rewards,Blocked,5505.89,2393.54,3112.35,54.09,2024-11-10,2023-05-15,2026-01-29,435
770751310,2540853,Cashback,Expired,13994.08,10864.81,3129.27,256.79,2024-11-08,2022-05-16,2028-05-20,292
773234621,1883092,Business,Expired,10839.8,1772.18,9067.62,38.15,2024-11-10,2021-12-15,2027-07-25,933
625002073,4802200,Rewards,Active,2081.91,1324.12,757.79,25.0,2024-11-04,2023-02-27,2028-04-21,833
900522662,4147074,Cashback,Blocked,4713.39,2612.67,2100.72,76.07,2024-11-02,2022-11-25,2025-07-20,652
513746595,3208666,Business,Active,41332.57,20626.2,20706.37,518.08,2024-11-07,2024-01-12,2027-03-18,517
582752960,8422833,Rewards,Expired,3698.63,1083.33,2615.3,25.0,2024-11-06,2023-03-21,2029-11-13,429
221985419,5386432,Rewards,Active,10279.22,1376.33,8902.89,37.57,2024-11-05,2022-01-17,2029-08-14,780
671082941,9693823,Cashback,Active,14465.25,8320.33,6144.92,204.54,2024-11-01,2023-12-20,2027-11-22,309
483491514,8907984,Cashback,Blocked,13221.0,8767.63,4453.37,137.45,2024-11-10,2024-01-17,2027-06-03,539
178526640,9391495,Rewards,Expired,13267.45,6442.37,6825.08,163.32,2024-11-08,2023-06-10,2027-11-11,557
482307082,3966999,Rewards,Blocked,11709.52,2853.73,8855.79,64.47,2024-11-09,2022-04-18,2025-06-24,191
895598393,8157778,Cashback,Active,4728.61,3107.59,1621.02,61.74,2024-11-04,2022-10-11,2025-04-14,827
390570414,2289258,Business,Expired,31566.18,14914.47,16651.71,368.22,2024-11-05,2022-01-15,2025-12-12,262
764072154,4632705,Cashback,Blocked,7989.31,4857.8,3131.51,80.31,2024-11-03,2024-11-02,2026-12-16,522
782075498,7610055,Rewards,Active,2147.37,224.17,1923.2,25.0,2024-11-11,2024-02-26,2029-09-25,427
855891575,4862967,Rewards,Active,2453.63,1062.92,1390.71,31.78,2024-11-07,2023-07-19,2029-07-11,376
892417308,2162054,Cashback,Active,3774.29,2625.3,1148.99,71.39,2024-11-08,2022-02-11,2025-10-18,962
942004173,4652833,Rewards,Blocked,8486.92,6776.82,1710.1,197.7,2024-11-15,2022-12-18,2024-12-06,311
107867099,4653311,Business,Active,26179.12,16245.2,9933.92,314.61,2024-11-07,2023-05-04,2026-12-10,359
553158216,4468454,Cashback,Expired,11050.31,7946.68,3103.63,96.55,2024-11-03,2024-06-04,2025-09-23,804
883333084,3788951,Business,Blocked,20430.35,13985.25,6445.1,233.02,2024-11-02,2023-06-11,2028-06-23,214
211027256,9197469,Cashback,Blocked,14592.02,2748.0,11844.02,30.62,2024-11-04,2022-12-17,2028-02-22,622
209850788,9771700,Rewards,Blocked,7791.87,829.1,6962.77,25.0,2024-11-05,2024-04-27,2027-03-18,958
699016247,7699648,Rewards,Blocked,10047.82,1380.33,8667.49,35.58,2024-11-10,2023-06-16,2025-02-19,759
454062769,9703256,Business,Blocked,42896.98,33591.18,9305.8,518.4,2024-11-12,2023-03-11,2029-03-30,555
851277822,7274442,Cashback,Active,5264.78,38.93,5225.85,25.0,2024-11-08,2021-11-29,2028-09-03,255
220264862,5024779,Rewards,Expired,4805.58,3372.56,1433.02,72.55,2024-11-05,2022-01-12,2029-10-13,794
785728719,2597521,Rewards,Active,9036.64,327.05,8709.59,25.0,2024-11-04,2024-04-06,2027-09-28,249
624468359,5139047,Business,Expired,49210.62,26387.22,22823.4,509.8,2024-11-04,2022-09-26,2025-02-27,158
105630463,2104043,Business,Active,46431.35,20888.84,25542.51,476.17,2024-11-07,2021-12-14,2025-05-26,486
217499921,3216245,Business,Blocked,18247.19,11423.92,6823.27,268.6,2024-11-09,2022-08-29,2025-01-13,372
837975014,9509007,Rewards,Active,3923.53,2430.72,1492.81,52.15,2024-11-05,2021-12-23,2027-12-20,119
435669764,4442722,Rewards,Active,9904.01,2207.1,7696.91,30.73,2024-11-07,2024-01-23,2029-09-14,825
307980674,2374880,Cashback,Blocked,11425.24,3466.87,7958.37,64.97,2024-11-04,2024-11-02,2027-09-08,902
361442491,8940376,Business,Active,32605.79,24455.65,8150.14,435.71,2024-11-04,2024-07-08,2029-01-09,376
239778126,8472995,Business,Active,40079.8,27685.67,12394.13,560.6,2024-11-06,2022-12-10,2028-05-03,795
757410289,7699648,Business,Blocked,22187.08,12340.43,9846.65,287.63,2024-11-11,2023-07-26,2027-09-26,780
248468738,7977882,Cashback,Active,7580.67,3272.2,4308.47,37.76,2024-11-08,2022-09-03,2027-10-15,653
989278578,7380445,Business,Active,40980.94,2732.4,38248.54,36.6,2024-11-09,2023-12-02,2026-08-13,508
437526735,9728260,Business,Expired,17985.78,12311.49,5674.29,312.79,2024-11-15,2024-02-29,2025-04-20,908
554333806,2760974,Rewards,Active,10718.46,8220.89,2497.57,118.02,2024-11-04,2021-12-15,2028-12-21,869
