acct_num,cust_number,product_type,currency,balance,usable_balance,min_balance,rate,aba_number,creation_date,branch_code,account_category
721407,2316824,Savings,USD,702294.07,667015.03,100,0.0129,882752261,2021-06-09,5452,Joint
166609,6335652,Savings,USD,649350.47,642591.16,100,0.0319,978135798,2021-02-08,3682,Individual
754498,8024437,Savings,USD,695379.85,650637.82,100,0.0182,299761471,2022-03-21,2258,Joint
965121,9598476,Savings,USD,890832.18,820246.61,100,0.0238,402743898,2020-01-24,8712,Joint
392770,4111092,Savings,USD,382345.09,358059.57,100,0.0426,571005960,2023-07-10,6156,Joint
665082,4381382,Checking,USD,141109.09,135974.95,0,0.013,621311356,2020-07-06,3131,Individual
882602,4240681,Checking,USD,436225.47,428385.85,0,0.0492,694402720,2019-12-10,9896,Individual
981442,6926678,Savings,USD,774323.52,728845.38,100,0.0275,384085354,2021-07-09,1238,Joint
696004,9264111,Savings,USD,276827.22,272400.7,100,0.0444,599404241,2023-03-10,8964,Joint
918856,8301089,Checking,USD,372117.94,360047.57,0,0.0135,379205966,2022-05-12,2924,Joint
486502,1402967,Savings,USD,48462.49,46309.33,100,0.0176,250083946,2021-06-29,7969,Individual
755529,1237541,Checking,USD,500098.91,487415.33,0,0.047,251602504,2019-12-07,3376,Joint
788936,1536023,Checking,USD,809203.9,805757.57,0,0.0269,930397733,2020-06-04,8507,Joint
125845,1318659,Checking,USD,97720.13,88541.9,0,0.0237,388687077,2021-09-18,6158,Joint
894406,3963543,Savings,USD,200482.42,182705.24,100,0.0111,631906131,2020-12-28,9908,Joint
254193,5103508,Checking,USD,515463.48,469559.38,0,0.0292,594619554,2022-07-22,5476,Joint
842043,5894428,Checking,USD,582519.36,532433.52,0,0.0189,771888801,2021-05-16,1966,Individual
619111,9178311,Checking,USD,874902.88,799831.85,0,0.0464,599332424,2023-08-05,3391,Individual
593850,7142398,Checking,USD,841040.65,760948.52,0,0.0282,464139278,2021-01-09,2318,Joint
917928,1060153,Savings,USD,431875.4,407710.03,100,0.0367,979424839,2020-03-04,8310,Individual
404929,1158434,Checking,USD,218432.12,197109.08,0,0.0185,639741300,2021-05-29,3580,Individual
643902,9995235,Savings,USD,183046.74,181868.13,100,0.0274,893980073,2024-08-18,9258,Joint
567826,8783398,Checking,USD,262280.16,250554.54,0,0.0331,928780343,2020-10-24,2091,Individual
219787,5985702,Savings,USD,322468.65,293968.34,100,0.0182,826276642,2022-06-14,9547,Individual
925647,6933084,Savings,USD,117237.19,117092.84,100,0.0388,583584135,2020-06-06,1515,Individual
713324,7259939,Checking,USD,854171.05,818529.83,0,0.0415,673143749,2023-11-04,2634,Individual
548688,9677079,Savings,USD,873638.97,850821.41,100,0.0199,466557326,2020-07-20,5367,Joint
584360,2965102,Savings,USD,361114.77,345981.22,100,0.0454,848705016,2022-06-10,9327,Individual
614252,3859248,Savings,USD,621468.18,606635.09,100,0.0348,136490918,2024-04-08,4959,Joint
513729,6197128,Savings,USD,363014.45,334379.75,100,0.0395,821009245,2020-11-28,7322,Individual
994511,2924217,Savings,USD,233129.82,224970.19,100,0.0106,363645610,2024-03-19,6920,Joint
556851,3185664,Savings,USD,620361.21,579528.63,100,0.0397,858365157,2022-04-10,8176,Individual
347768,9378053,Savings,USD,892914.29,884393.7,100,0.0256,741916150,2023-02-24,5031,Individual
773153,2919378,Checking,USD,665716.52,649480.76,0,0.0487,586842360,2020-05-08,9575,Individual
408917,8706218,Checking,USD,641366.06,641068.75,0,0.0426,518152943,2021-11-06,6145,Individual
696183,3649151,Checking,USD,296559.47,268013.64,0,0.0136,671822251,2021-06-05,7068,Joint
416460,8143747,Savings,USD,85068.66,84544.96,100,0.0387,875518627,2022-06-10,4656,Joint
952096,1844382,Savings,USD,752752.63,677696.67,100,0.0319,967212581,2020-11-25,7720,Individual
134734,9116089,Savings,USD,221397.47,210002.74,100,0.0353,372023842,2020-01-26,3527,Individual
982620,4854688,Checking,USD,599203.73,539778.14,0,0.0287,904753354,2023-08-06,6618,Joint
444241,1762450,Savings,USD,925508.57,896271.51,100,0.0371,688337563,2023-04-22,4849,Individual
440358,8889254,Checking,USD,543607.92,539408.21,0,0.0172,235299277,2024-07-16,2418,Joint
421294,4073644,Savings,USD,196560.45,194483.78,100,0.0182,143212402,2022-10-14,7536,Individual
236582,7298077,Savings,USD,521209.52,509788.78,100,0.0342,705307798,2024-07-17,1898,Individual
687999,1250395,Checking,USD,974549.43,916204.16,0,0.0489,851389192,2023-10-02,4414,Individual
239480,5274332,Savings,USD,270105.87,267352.07,100,0.0156,667945111,2020-08-15,3586,Joint
545181,7602269,Savings,USD,779222.05,760248.29,100,0.0419,631002049,2021-06-01,3233,Individual
252244,1528724,Checking,USD,471688.96,445052.96,0,0.0368,911835082,2022-07-14,5149,Individual
596552,7545393,Savings,USD,992319.79,967103.37,100,0.0255,189513672,2023-11-27,6010,Individual
786638,1119010,Checking,USD,677389.73,674774.5,0,0.0129,475563118,2024-09-27,7630,Individual
838238,3219849,Savings,USD,970118.63,959860.74,100,0.0134,237168915,2023-05-18,2428,Joint
834358,2778176,Checking,USD,152254.49,147109.56,0,0.0284,738335545,2021-11-07,3853,Joint
596118,4323363,Savings,USD,353566.27,318650.25,100,0.0168,443082366,2021-06-11,2712,Joint
319344,6152739,Checking,USD,562773.49,543635.33,0,0.0423,916935153,2021-08-01,1732,Individual
345035,3516845,Checking,USD,385361.1,347607.23,0,0.0255,449736659,2023-03-19,7326,Individual
104167,9621578,Savings,USD,867254.02,790402.89,100,0.0154,233188397,2024-07-10,7040,Joint
171110,2752355,Checking,USD,193582.82,185490.29,0,0.0342,642504322,2022-12-16,6209,Joint
341503,5502839,Checking,USD,204271.08,190329.97,0,0.0286,339726640,2022-11-20,2290,Joint
216159,8103918,Savings,USD,67449.1,61200.14,100,0.0275,876009672,2024-01-09,3093,Joint
405315,9871967,Checking,USD,32173.99,29416.95,0,0.0335,215061413,2020-04-24,3236,Joint
746530,8690535,Savings,USD,390071.32,355550.1,100,0.0117,727092750,2024-05-07,7935,Joint
916257,8432172,Checking,USD,336027.24,313494.23,0,0.0126,139545313,2020-06-22,6855,Joint
843304,2953876,Checking,USD,951899.13,919103.99,0,0.0467,529007370,2020-12-11,7636,Joint
997324,5121384,Checking,USD,429246.82,400758.97,0,0.0432,180797796,2020-10-25,9185,Joint
311174,9453342,Savings,USD,717106.31,679151.69,100,0.0405,225603529,2020-02-10,5483,Joint
552545,1151652,Savings,USD,336104.95,306360.57,100,0.0188,344510623,2020-06-10,8648,Individual
826862,2022099,Checking,USD,636866.11,596932.38,0,0.0465,880690671,2023-12-09,7209,Individual
912351,1099012,Checking,USD,968724.15,886614.83,0,0.0131,158950056,2022-06-25,7414,Joint
460831,6472983,Savings,USD,968142.54,918625.15,100,0.0171,566319058,2022-06-05,9536,Individual
607260,7721697,Savings,USD,123623.84,118896.72,100,0.0253,450334095,2023-11-13,3835,Joint
739576,2423481,Savings,USD,544582.68,526824.88,100,0.0432,337532815,2024-08-08,1530,Joint
849262,7947341,Savings,USD,924373.32,874456.44,100,0.0445,880544010,2022-10-21,3501,Individual
628720,9573379,Checking,USD,228846.2,221124.08,0,0.0466,184583994,2021-02-03,7940,Joint
914963,2188557,Checking,USD,520505.76,514060.2,0,0.0152,916040262,2021-05-24,5050,Joint
110906,4114356,Savings,USD,815202.28,798701.37,100,0.0156,178211986,2023-09-01,4672,Joint
180724,4580955,Savings,USD,121189.4,112297.12,100,0.0127,755691179,2023-07-12,1103,Joint
721762,9054920,Savings,USD,844884.36,764927.37,100,0.0282,422778809,2021-05-21,9745,Joint
200032,1520506,Checking,USD,569745.98,523042.83,0,0.0342,339435589,2021-04-28,5328,Individual
560415,2559367,Savings,USD,800270.09,786700.89,100,0.0295,559549484,2020-09-10,4963,Individual
657233,6516352,Checking,USD,525722.61,491643.2,0,0.0232,643072391,2024-06-23,4181,Individual
558285,7129616,Savings,USD,564891.33,514315.4,100,0.0176,702794367,2022-01-30,6260,Individual
364275,8025528,Checking,USD,10504.21,9973.31,0,0.0357,399279558,2020-09-03,4937,Individual
805652,1919627,Checking,USD,417884.05,406509.81,0,0.0299,125382388,2024-02-06,8045,Individual
609830,6424023,Savings,USD,390882.31,357462.17,100,0.0386,997316624,2023-06-08,2915,Individual
167443,1436075,Savings,USD,333574.63,316466.0,100,0.0451,245417782,2023-10-06,8713,Individual
406980,7385701,Checking,USD,412054.52,373250.05,0,0.0293,871662964,2019-12-31,5159,Joint
624191,6880117,Checking,USD,796342.26,777729.99,0,0.0344,262561014,2021-05-04,6707,Joint
772439,7555484,Savings,USD,236210.41,233269.6,100,0.0393,325164730,2024-09-21,8159,Individual
167744,8359905,Savings,USD,510422.73,498129.53,100,0.0212,244744902,2023-02-06,3147,Joint
707834,8462468,Savings,USD,493836.59,463944.62,100,0.0164,844025963,2020-09-12,2518,Joint
704186,1227066,Checking,USD,312740.0,307768.53,0,0.024,557004258,2024-08-30,2996,Joint
827579,1305721,Checking,USD,845381.8,761098.59,0,0.0248,569507410,2020-10-25,7071,Joint
460772,2800115,Savings,USD,299775.14,279995.59,100,0.0464,645651851,2023-06-14,3729,Joint
579778,9093268,Checking,USD,414817.48,405747.27,0,0.0151,741776783,2021-02-27,8063,Individual
236787,7038913,Savings,USD,659226.07,655193.44,100,0.0354,239272193,2020-10-31,2457,Joint
438512,2422692,Checking,USD,904022.85,891338.99,0,0.0361,990742443,2020-10-30,2628,Individual
198728,2173978,Savings,USD,529548.24,477096.65,100,0.0372,583764602,2021-06-26,7461,Individual
597373,3389522,Savings,USD,192843.89,185453.28,100,0.0469,673156496,2024-10-08,6943,Joint
646246,1117640,Savings,USD,689945.48,645273.46,100,0.0386,304346973,2022-06-20,5988,Individual
358848,8942834,Checking,USD,217803.15,200504.94,0,0.0179,355403293,2021-12-11,1359,Joint
970454,6530801,Savings,USD,191836.76,174511.69,100,0.0341,534962836,2022-05-11,6753,Individual
433423,7140122,Checking,USD,622319.99,582632.82,0,0.0167,770605097,2021-10-12,3081,Joint
387097,7031778,Checking,USD,609775.05,567660.24,0,0.0442,419925980,2023-03-20,6756,Individual
832269,9045436,Savings,USD,53434.9,51073.7,100,0.0172,878059473,2020-02-19,2455,Joint
867806,7750203,Savings,USD,202625.85,190432.88,100,0.0186,883249800,2021-01-13,5428,Joint
743976,3683404,Savings,USD,928153.58,909634.31,100,0.0176,243988814,2023-02-11,4767,Joint
992267,3164566,Savings,USD,720320.99,663929.66,100,0.0433,791940830,2023-02-21,7536,Individual
236818,7122688,Checking,USD,324919.07,315487.77,0,0.0464,889202857,2023-08-12,8857,Joint
207060,3671838,Checking,USD,452056.45,408577.16,0,0.0206,721481857,2020-10-13,5324,Joint
171425,4692193,Savings,USD,577327.33,552504.11,100,0.0426,626524735,2023-09-06,3999,Joint
448907,7158774,Checking,USD,160055.06,146367.51,0,0.0345,159273640,2020-05-07,6312,Joint
462998,2818628,Savings,USD,425463.14,397341.61,100,0.0208,709524126,2023-09-04,1403,Joint
883894,9261967,Savings,USD,293062.53,265354.98,100,0.0353,698141491,2020-12-19,1796,Individual
228137,5644094,Checking,USD,999847.18,965089.53,0,0.0248,321101885,2022-07-15,8682,Joint
516942,8086614,Savings,USD,1870.94,1755.31,100,0.0338,686918868,2023-11-05,9033,Joint
116315,7118273,Checking,USD,891830.38,863003.5,0,0.0102,369525787,2021-07-20,8396,Individual
311873,9261967,Checking,USD,359021.35,323982.28,0,0.033,651517229,2024-01-14,6700,Individual
749871,5400534,Checking,USD,104663.15,97292.88,0,0.0247,415693012,2024-07-27,8931,Joint
427870,6955200,Checking,USD,901479.31,843495.11,0,0.0189,233569494,2022-02-23,8097,Individual
238116,1032798,Checking,USD,6025.85,5820.26,0,0.0301,681527958,2021-09-07,7273,Individual
569241,1156558,Savings,USD,402334.93,374829.78,100,0.0271,557942702,2021-07-19,4178,Joint
716911,5809260,Savings,USD,174427.82,171040.01,100,0.0121,348032594,2022-08-20,5980,Joint
484042,4050770,Checking,USD,86296.49,81365.49,0,0.0136,224719938,2022-11-08,3139,Joint
356628,2991570,Checking,USD,682817.06,656245.14,0,0.0241,594894123,2020-09-16,6177,Joint
718064,4524495,Checking,USD,441160.51,419902.77,0,0.0342,892995733,2024-05-03,2251,Individual
959011,3098322,Savings,USD,13251.17,12774.04,100,0.0419,995340156,2024-10-10,8126,Joint
266513,2900736,Checking,USD,473011.3,447229.0,0,0.0112,286312234,2023-01-19,7421,Individual
687364,1346298,Checking,USD,144126.48,130172.74,0,0.017,106032317,2024-08-09,5097,Individual
579144,1824970,Savings,USD,434989.97,420369.55,100,0.0109,562072985,2022-11-25,9072,Individual
288177,8734677,Savings,USD,114176.16,106145.1,100,0.016,707016077,2022-12-21,9051,Individual
127398,3805497,Savings,USD,128087.79,124779.52,100,0.0227,337319645,2022-07-21,9053,Joint
758882,5508476,Checking,USD,476223.06,458909.67,0,0.0411,677791669,2022-03-02,7882,Individual
731459,7666461,Savings,USD,645713.11,629923.07,100,0.0435,298167819,2021-03-18,4864,Joint
513674,3735428,Checking,USD,718598.37,707079.21,0,0.0415,936360621,2024-01-18,1741,Individual
359725,2820307,Checking,USD,418882.91,393639.24,0,0.0354,759866901,2020-06-18,8796,Individual
485946,3716200,Savings,USD,405544.43,396562.05,100,0.012,444131646,2021-07-31,6422,Joint
547858,7781319,Checking,USD,312705.82,304169.49,0,0.0377,459361754,2020-05-27,2855,Individual
124437,6394902,Savings,USD,617209.81,613135.12,100,0.0289,592402701,2020-03-28,3259,Joint
684201,1924980,Checking,USD,488484.01,462397.79,0,0.0351,129340290,2021-03-23,2099,Individual
587354,1883138,Checking,USD,725012.09,662773.37,0,0.031,863809902,2022-05-03,8120,Joint
437361,2939872,Checking,USD,268364.14,255647.31,0,0.0368,196170870,2023-12-17,5078,Joint
405524,1397090,Savings,USD,931272.44,851250.02,100,0.0217,513511393,2022-11-09,6722,Joint
728678,8280297,Checking,USD,99717.78,92725.0,0,0.0406,215358245,2021-05-04,6145,Individual
641326,1213654,Checking,USD,465545.28,441303.7,0,0.0227,959351955,2022-06-01,9180,Joint
411808,4902511,Checking,USD,387668.99,370870.81,0,0.031,244291131,2022-04-19,6704,Joint
227258,4692546,Savings,USD,819334.14,818174.25,100,0.0436,512454594,2022-12-29,4548,Joint
793803,2942882,Savings,USD,682436.3,632511.42,100,0.0165,823091844,2021-09-22,5031,Individual
778523,2656608,Checking,USD,651684.85,647652.43,0,0.0435,639602846,2023-06-01,8028,Individual
424332,9469851,Checking,USD,574076.15,565900.36,0,0.0485,511766266,2023-09-29,5604,Joint
569473,3190505,Savings,USD,680439.77,626530.89,100,0.0262,134962903,2019-12-11,8685,Individual
288362,7512992,Checking,USD,5284.42,5114.58,0,0.0292,389017713,2022-03-18,2305,Individual
178799,3530604,Savings,USD,820247.96,790472.69,100,0.0384,419514954,2022-11-03,1680,Individual
834883,5407317,Checking,USD,339900.97,322022.87,0,0.0445,899891492,2024-09-04,5202,Individual
707297,2722739,Checking,USD,794429.37,772744.37,0,0.0371,489255842,2024-01-15,6304,Joint
445251,6762666,Savings,USD,824215.12,760884.81,100,0.0237,662765282,2023-08-05,8218,Individual
114965,3859248,Checking,USD,769311.13,764997.39,0,0.0377,663250920,2022-05-15,5752,Joint
956748,8750804,Checking,USD,3285.88,2979.35,0,0.0477,619019917,2021-08-13,9974,Joint
956727,5539699,Savings,USD,964292.39,954961.65,100,0.0272,882075172,2020-03-02,6860,Joint
196589,6692342,Checking,USD,15710.26,15690.86,0,0.0417,472083541,2021-09-15,9805,Joint
818406,3047170,Savings,USD,658186.75,648702.76,100,0.03,465857048,2024-01-13,3812,Individual
786356,2543145,Checking,USD,319102.78,307427.7,0,0.0373,102496537,2019-12-26,2427,Joint
268823,4898730,Checking,USD,208318.63,189339.53,0,0.0145,110637758,2022-08-13,3007,Joint
896579,9546975,Checking,USD,999478.08,994535.75,0,0.0333,382927614,2024-01-16,2280,Individual
840122,9589914,Savings,USD,902612.15,820756.3,100,0.022,708355878,2020-11-24,7311,Joint
972199,3682671,Savings,USD,964317.26,901496.94,100,0.034,947373317,2022-08-01,7574,Joint
741924,4076100,Savings,USD,206720.29,188389.71,100,0.0295,480468305,2023-10-31,2750,Individual
847198,9296797,Checking,USD,134493.64,122938.08,0,0.013,410857444,2023-11-01,7824,Individual
175408,5294109,Savings,USD,163800.02,161007.14,100,0.0175,152218405,2021-04-29,4681,Joint
975114,1255951,Checking,USD,153746.2,140770.51,0,0.0199,894235185,2020-07-28,8187,Joint
366148,7879819,Savings,USD,642177.15,577980.84,100,0.0224,885841790,2020-03-25,9010,Individual
859144,8284673,Checking,USD,945557.11,892678.36,0,0.0483,586957331,2021-05-07,6608,Joint
378628,5492335,Checking,USD,376165.84,362695.73,0,0.014,429605217,2020-09-04,2930,Joint
422754,2778009,Checking,USD,805868.96,753158.2,0,0.0115,817571580,2019-12-14,3586,Joint
165504,8300465,Savings,USD,248787.2,238753.93,100,0.0274,463224314,2021-06-03,9866,Individual
130364,7721697,Savings,USD,536566.6,514112.01,100,0.0427,791927477,2021-01-27,9582,Joint
634282,9242860,Checking,USD,248342.08,248157.27,0,0.0118,492795561,2021-10-04,4879,Joint
925684,6932358,Savings,USD,744941.1,676002.27,100,0.0337,326262061,2022-09-04,4527,Individual
144032,2813135,Savings,USD,3817.98,3479.89,100,0.0193,312126910,2021-06-27,1903,Individual
901721,8716000,Checking,USD,643495.47,628173.38,0,0.048,679177470,2022-05-17,1263,Joint
712893,2960805,Savings,USD,62376.73,58798.69,100,0.0298,551481667,2020-04-10,6790,Individual
872743,7628935,Savings,USD,39864.07,39132.64,100,0.0493,620405972,2021-08-10,2600,Individual
906364,4195056,Savings,USD,557873.71,543761.09,100,0.0176,825242850,2022-12-09,7320,Individual
482568,4697112,Checking,USD,346705.73,312050.8,0,0.0208,358698306,2022-12-15,8974,Joint
414216,9210174,Checking,USD,33811.75,31256.17,0,0.0307,733849021,2023-04-17,6821,Individual
553586,2062813,Savings,USD,444211.04,427484.87,100,0.0162,432920414,2022-08-12,3882,Joint
523881,6437583,Checking,USD,741994.52,668777.22,0,0.0377,233717189,2024-04-12,9543,Joint
313222,5339410,Savings,USD,296705.85,288300.63,100,0.028,420277777,2024-10-02,9050,Individual
484761,1991122,Savings,USD,17121.38,15791.09,100,0.0199,389976308,2020-10-16,7750,Individual
945243,8873233,Checking,USD,153212.8,146562.94,0,0.0372,484553706,2023-06-18,3788,Individual
111764,1940615,Checking,USD,751744.71,700354.71,0,0.0176,356528166,2022-06-19,9819,Joint
289557,8385957,Checking,USD,807410.31,741223.98,0,0.0389,298158723,2022-01-01,2419,Individual
634283,4062803,Savings,USD,245820.94,224904.46,100,0.036,686334130,2024-07-25,5808,Joint
164613,4310707,Checking,USD,675829.66,660366.15,0,0.0272,484395723,2023-06-12,3461,Individual
595860,9265904,Savings,USD,745600.06,739964.08,100,0.0253,329560318,2020-08-27,8229,Individual
460230,7224275,Checking,USD,849037.94,839288.59,0,0.0279,879537136,2024-02-26,2479,Joint
903289,3367695,Checking,USD,327840.71,308865.45,0,0.02,977321861,2022-03-24,5687,Individual
106346,9972740,Savings,USD,940252.73,891538.72,100,0.0185,275356926,2024-11-13,7985,Individual
322514,9381292,Checking,USD,763048.9,751678.04,0,0.037,859380093,2022-06-27,4281,Joint
435978,2619367,Savings,USD,550671.51,517390.73,100,0.0423,682048272,2020-12-30,6413,Joint
345122,7820586,Checking,USD,514699.12,500646.49,0,0.0239,186561562,2024-03-04,1292,Individual
579257,8220138,Checking,USD,120522.11,115749.64,0,0.0365,438749665,2021-03-09,7770,Individual
766038,1820523,Savings,USD,833894.22,773488.33,100,0.0327,886503476,2020-05-27,3720,Individual
998887,5366912,Checking,USD,795327.33,772642.68,0,0.0425,270874308,2022-05-26,8606,Joint
175604,3237600,Savings,USD,69118.47,67375.88,100,0.0274,251965942,2020-11-21,3391,Individual
